Crop,Area,Production,Yield
Cotton,7.8,1.7,217.95
Cotton,6.1,1.8,295.08
Cotton,6.1,1.9,311.48
Cotton,6.7,2.2,328.36
Cotton,7.8,0.9,115.38
Cotton,7.5,2.3,306.67
Cotton,8.4,3.3,392.86
Cotton,8.54,3.16,369.5
Cotton,7.61,3.3,433.99
Cotton,7.96,2.91,365.6
Cotton,11.96,3.72,310.95
Cotton,11.39,4.26,373.76
Cotton,28.88,5.23,181.21
Cotton,33.89,12.92,381.1
Cotton,24.96,6.5,260.57
Cotton,25.56,6.59,257.66
Cotton,20.93,7.65,365.37
Cotton,16.67,6.45,387.18
Cotton,22.03,5.24,237.76
Cotton,24.19,5.43,224.68
Cotton,27.09,10.8,398.65
Cotton,41.65,17.6,422.58
Cotton,32.18,8.82,274.14
Cotton,20.62,7.33,355.3
Cotton,13.35,5.66,424.36
Cotton,10.41,4.28,411.45
Cotton,10.93,4.83,441.4
Cotton,11.06,6.35,574.3
Cotton,20.14,11.79,585.6
Cotton,24.17,13.98,578.12
Cotton,22.27,11.6,521.07
Cotton,36.87,16.9,458.45
Cotton,50.06,17.11,341.7
Cotton,44.08,24.67,559.56
Cotton,65.72,30.82,468.97
Cotton,3.0,0.5,166.67
Cotton,3.0,0.7,233.33
Cotton,3.0,0.8,266.67
Cotton,3.0,0.9,300.0
Cotton,5.0,1.4,280.0
Cotton,5.0,0.9,180.0
Cotton,2.0,0.3,150.0
Cotton,2.0,0.5,250.0
Cotton,1.0,0.2,200.0
Cotton,2.0,0.3,150.0
Cotton,1.0,0.2,200.0
Cotton,1.0,0.3,300.0
Cotton,1.0,0.17,170.0
Cotton,0.8,0.0,0.0
Cotton,0.7,0.0,0.0
Cotton,0.7,0.0,0.0
Cotton,0.5,0.0,0.0
Cotton,0.5,0.0,0.0
Cotton,0.5,0.0,0.0
Cotton,0.4,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,7.6,1.8,236.84
Cotton,9.0,2.3,255.56
Cotton,11.0,2.8,254.55
Cotton,11.0,3.1,281.82
Cotton,14.0,3.7,264.29
Cotton,15.0,2.4,160.0
Cotton,8.0,1.7,212.5
Cotton,7.0,1.6,228.57
Cotton,4.0,1.0,250.0
Cotton,5.0,1.2,240.0
Cotton,7.0,1.5,214.29
Cotton,9.2,1.6,173.91
Cotton,9.96,1.7,170.96
Cotton,5.79,1.15,197.82
Cotton,7.64,1.7,222.9
Cotton,6.8,1.42,209.38
Cotton,6.57,1.53,233.47
Cotton,7.14,0.7,97.59
Cotton,5.19,1.12,214.79
Cotton,3.86,0.84,216.57
Cotton,0.82,0.14,170.0
Cotton,0.94,0.28,297.23
Cotton,0.86,0.28,325.7
Cotton,1.0,0.14,139.12
Cotton,1.17,0.28,239.11
Cotton,1.69,0.7,411.45
Cotton,2.27,1.39,614.04
Cotton,3.38,1.25,371.18
Cotton,2.64,1.12,422.1
Cotton,2.07,0.98,471.86
Cotton,2.15,1.67,778.05
Cotton,2.87,1.67,582.86
Cotton,3.53,1.64,465.12
Cotton,6.97,5.16,740.0
Cotton,8.4,6.55,779.7
Cotton,9.02,6.55,726.36
Cotton,8.2,4.6,561.0
Cotton,8.79,2.07,235.03
Cotton,6.56,2.66,405.0
Cotton,5.9,3.25,550.0
Cotton,6.2,1.4,225.81
Cotton,10.0,2.1,210.0
Cotton,13.0,2.9,223.08
Cotton,12.0,3.0,250.0
Cotton,12.0,3.2,266.67
Cotton,12.0,1.9,158.33
Cotton,8.0,1.7,212.5
Cotton,10.0,2.2,220.0
Cotton,10.0,2.7,270.0
Cotton,9.0,1.9,211.11
Cotton,12.0,2.7,225.0
Cotton,11.0,4.9,445.45
Cotton,12.5,3.06,244.8
Cotton,9.8,2.04,208.16
Cotton,10.01,2.55,254.67
Cotton,14.91,3.23,216.59
Cotton,13.33,4.08,306.17
Cotton,22.16,4.61,208.22
Cotton,19.24,5.17,268.91
Cotton,9.57,1.94,202.27
Cotton,17.39,3.47,199.33
Cotton,13.61,3.98,292.12
Cotton,15.41,3.34,216.8
Cotton,16.03,2.28,141.97
Cotton,19.67,4.66,236.68
Cotton,17.46,5.37,307.3
Cotton,21.34,6.89,322.67
Cotton,19.47,6.05,310.54
Cotton,12.28,5.06,412.36
Cotton,9.97,4.66,467.08
Cotton,7.83,4.16,531.83
Cotton,9.38,3.76,401.16
Cotton,8.16,2.24,273.89
Cotton,11.84,7.52,635.33
Cotton,15.85,8.8,555.27
Cotton,19.13,7.55,394.47
Cotton,26.26,10.31,392.63
Cotton,28.11,10.81,384.46
Cotton,24.62,11.67,473.83
Cotton,26.71,14.58,545.71
Cotton,4.0,0.4,100.0
Cotton,5.3,0.7,132.08
Cotton,4.7,0.7,148.94
Cotton,4.3,0.7,162.79
Cotton,5.6,0.9,160.71
Cotton,5.8,0.9,155.17
Cotton,3.6,0.5,138.89
Cotton,3.8,0.4,105.26
Cotton,2.8,0.4,142.86
Cotton,2.5,0.3,120.0
Cotton,2.6,0.4,153.85
Cotton,2.6,0.6,230.77
Cotton,1.89,0.22,116.4
Cotton,1.59,0.19,119.5
Cotton,1.47,0.25,170.07
Cotton,1.5,0.24,160.0
Cotton,1.23,0.16,130.08
Cotton,1.09,0.15,137.61
Cotton,0.98,0.13,132.65
Cotton,0.88,0.09,102.27
Cotton,0.64,0.13,203.13
Cotton,0.38,0.07,184.21
Cotton,0.31,0.08,258.06
Cotton,0.19,0.04,210.53
Cotton,0.16,0.03,187.5
Cotton,0.12,0.02,166.67
Cotton,0.1,0.02,200.0
Cotton,0.07,0.01,142.86
Cotton,0.05,0.01,200.0
Cotton,0.02,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,60.0
Cotton,0.0,0.0,0.0
Cotton,2.9,0.4,137.93
Cotton,4.3,0.8,186.05
Cotton,5.1,1.1,215.69
Cotton,4.2,0.7,166.67
Cotton,4.9,1.2,244.9
Cotton,5.0,1.0,200.0
Cotton,3.7,1.0,270.27
Cotton,3.6,0.9,250.0
Cotton,3.1,0.8,258.06
Cotton,2.5,0.6,240.0
Cotton,2.5,0.4,160.0
Cotton,2.4,0.9,375.0
Cotton,1.86,0.35,188.17
Cotton,1.57,0.41,261.15
Cotton,1.47,0.38,258.5
Cotton,1.26,0.32,253.97
Cotton,1.05,0.18,171.43
Cotton,0.89,0.17,191.01
Cotton,0.72,0.12,166.67
Cotton,0.68,0.13,191.18
Cotton,0.54,0.08,148.15
Cotton,0.47,0.09,191.49
Cotton,0.37,0.06,162.16
Cotton,0.23,0.05,217.39
Cotton,0.15,0.03,200.0
Cotton,0.1,0.02,200.0
Cotton,0.09,0.02,222.22
Cotton,0.07,0.01,142.86
Cotton,0.06,0.01,166.67
Cotton,0.05,0.01,200.0
Cotton,0.05,0.01,200.0
Cotton,0.23,0.04,173.91
Cotton,0.07,0.02,285.71
Cotton,0.06,0.02,333.33
Cotton,0.08,0.02,250.0
Cotton,0.04,0.01,250.0
Cotton,0.0,0.0,0.0
Cotton,0.04,0.0,0.0
Cotton,0.03,0.0,64.29
Cotton,0.05,0.0,66.67
Cotton,3.6,0.2,55.56
Cotton,5.4,0.9,166.67
Cotton,4.8,0.6,125.0
Cotton,3.7,0.4,108.11
Cotton,3.5,0.5,142.86
Cotton,3.5,0.4,114.29
Cotton,2.9,0.4,137.93
Cotton,3.2,0.4,125.0
Cotton,2.4,0.3,125.0
Cotton,2.0,0.3,150.0
Cotton,1.9,0.4,210.53
Cotton,1.8,0.4,222.22
Cotton,1.57,0.14,91.36
Cotton,1.27,0.23,181.82
Cotton,1.12,0.21,190.09
Cotton,1.0,0.16,155.04
Cotton,0.9,0.17,183.71
Cotton,0.8,0.1,122.22
Cotton,0.68,0.15,214.75
Cotton,0.54,0.09,161.22
Cotton,0.52,0.07,129.49
Cotton,0.47,0.1,201.86
Cotton,0.32,0.08,237.74
Cotton,0.28,0.07,235.97
Cotton,0.18,0.04,204.77
Cotton,0.17,0.04,217.99
Cotton,0.14,0.02,145.14
Cotton,0.08,0.01,125.0
Cotton,0.03,0.01,333.33
Cotton,0.02,0.0,0.0
Cotton,0.04,0.01,250.0
Cotton,0.04,0.0,0.0
Cotton,0.05,0.01,200.0
Cotton,0.08,0.02,250.0
Cotton,0.05,0.01,200.0
Cotton,0.05,0.01,200.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.03,0.0,61.88
Cotton,0.02,0.0,67.5
Cotton,4.0,0.4,100.0
Cotton,5.2,0.8,153.85
Cotton,5.4,0.5,92.59
Cotton,4.3,0.5,116.28
Cotton,3.9,0.3,76.92
Cotton,2.6,0.2,76.92
Cotton,1.6,0.2,125.0
Cotton,2.2,0.3,136.36
Cotton,2.2,0.3,136.36
Cotton,1.9,0.3,157.89
Cotton,1.6,0.2,125.0
Cotton,1.8,0.6,333.33
Cotton,1.68,0.16,93.19
Cotton,1.67,0.3,179.09
Cotton,1.63,0.32,194.54
Cotton,0.98,0.15,158.13
Cotton,1.01,0.18,182.83
Cotton,1.04,0.13,127.14
Cotton,1.1,0.17,158.26
Cotton,0.53,0.09,175.49
Cotton,0.54,0.06,115.96
Cotton,0.4,0.08,212.92
Cotton,0.24,0.05,224.79
Cotton,0.23,0.05,234.48
Cotton,0.27,0.05,196.68
Cotton,0.33,0.07,221.07
Cotton,0.39,0.07,178.48
Cotton,0.33,0.06,181.82
Cotton,0.3,0.06,200.0
Cotton,0.3,0.04,133.33
Cotton,0.23,0.05,217.39
Cotton,0.17,0.03,176.47
Cotton,0.17,0.04,235.29
Cotton,0.0,0.0,0.0
Cotton,0.07,0.02,285.71
Cotton,0.24,0.06,250.0
Cotton,0.22,0.01,45.45
Cotton,0.43,0.03,69.77
Cotton,0.2,0.01,64.16
Cotton,0.13,0.01,66.61
Cotton,7.7,0.6,77.92
Cotton,8.2,1.6,195.12
Cotton,9.7,1.3,134.02
Cotton,7.3,0.9,123.29
Cotton,10.5,1.4,133.33
Cotton,7.3,0.6,82.19
Cotton,4.6,1.0,217.39
Cotton,8.8,1.9,215.91
Cotton,6.6,1.4,212.12
Cotton,6.8,1.5,220.59
Cotton,9.3,1.4,150.54
Cotton,4.4,1.1,250.0
Cotton,5.33,1.4,262.66
Cotton,4.31,0.86,199.54
Cotton,4.04,0.81,200.5
Cotton,4.02,0.8,199.0
Cotton,3.95,0.91,230.38
Cotton,5.07,0.97,191.32
Cotton,5.3,0.93,175.47
Cotton,4.23,0.68,160.76
Cotton,3.79,0.33,87.07
Cotton,3.89,0.55,141.39
Cotton,2.99,0.4,133.78
Cotton,2.7,0.44,162.96
Cotton,2.76,0.4,144.93
Cotton,2.76,0.46,166.67
Cotton,3.08,0.56,181.82
Cotton,2.67,0.43,161.05
Cotton,1.96,0.4,204.08
Cotton,1.7,0.23,135.29
Cotton,1.95,0.42,215.38
Cotton,3.04,0.51,167.76
Cotton,1.53,0.24,156.86
Cotton,1.16,0.2,172.41
Cotton,2.38,0.47,197.48
Cotton,1.58,0.27,170.89
Cotton,2.89,0.16,55.36
Cotton,2.85,0.16,56.14
Cotton,2.39,0.16,66.46
Cotton,1.98,0.17,88.0
Cotton,4.5,0.3,66.67
Cotton,8.2,1.0,121.95
Cotton,6.9,0.5,72.46
Cotton,3.8,0.3,78.95
Cotton,4.1,0.2,48.78
Cotton,3.3,0.1,30.3
Cotton,2.4,0.5,208.33
Cotton,4.4,0.4,90.91
Cotton,3.1,0.3,96.77
Cotton,3.5,0.6,171.43
Cotton,3.8,0.4,105.26
Cotton,3.7,0.7,189.19
Cotton,2.62,0.38,145.04
Cotton,2.12,0.3,141.51
Cotton,2.11,0.22,104.27
Cotton,2.1,0.32,152.38
Cotton,1.82,0.29,159.34
Cotton,2.13,0.39,183.1
Cotton,2.15,0.26,120.93
Cotton,1.35,0.23,170.37
Cotton,1.0,0.09,90.0
Cotton,0.87,0.09,103.45
Cotton,0.62,0.08,129.03
Cotton,0.67,0.1,149.25
Cotton,1.2,0.17,141.67
Cotton,1.44,0.21,145.83
Cotton,1.47,0.21,142.86
Cotton,1.41,0.26,184.4
Cotton,1.24,0.28,225.81
Cotton,1.25,0.17,136.0
Cotton,1.18,0.26,220.34
Cotton,1.12,0.19,169.64
Cotton,1.17,0.31,264.96
Cotton,1.23,0.34,276.42
Cotton,1.41,0.38,269.5
Cotton,1.22,0.33,270.49
Cotton,1.51,0.08,52.98
Cotton,1.42,0.09,63.38
Cotton,2.61,0.16,62.9
Cotton,1.62,0.07,44.86
Cotton,0.8,0.1,125.0
Cotton,1.6,0.2,125.0
Cotton,1.6,0.2,125.0
Cotton,0.8,0.1,125.0
Cotton,1.1,0.1,90.91
Cotton,1.0,0.1,100.0
Cotton,0.3,0.1,333.33
Cotton,1.0,0.1,100.0
Cotton,0.6,0.1,166.67
Cotton,0.5,0.1,200.0
Cotton,0.5,0.1,200.0
Cotton,0.2,0.1,500.0
Cotton,0.27,0.06,219.46
Cotton,0.24,0.04,166.67
Cotton,0.27,0.04,146.31
Cotton,0.25,0.04,160.0
Cotton,0.24,0.03,125.0
Cotton,0.56,0.1,179.6
Cotton,0.58,0.07,121.36
Cotton,0.21,0.03,140.58
Cotton,0.24,0.02,83.33
Cotton,0.16,0.02,127.55
Cotton,0.21,0.03,142.86
Cotton,0.11,0.02,181.82
Cotton,0.21,0.03,140.58
Cotton,0.18,0.03,163.58
Cotton,0.24,0.04,164.34
Cotton,0.35,0.06,169.78
Cotton,0.26,0.06,230.77
Cotton,0.23,0.03,130.43
Cotton,0.25,0.05,200.0
Cotton,0.33,0.06,181.82
Cotton,0.38,0.1,265.39
Cotton,0.35,0.1,282.97
Cotton,1.07,0.29,270.17
Cotton,0.72,0.19,262.65
Cotton,1.58,0.08,50.74
Cotton,2.88,0.19,65.97
Cotton,0.34,0.02,62.86
Cotton,0.33,0.01,44.73
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.01,0.0,64.29
Cotton,0.01,0.0,36.0
Cotton,0.8,0.1,125.0
Cotton,0.8,0.1,125.0
Cotton,0.7,0.1,142.86
Cotton,0.4,0.1,250.0
Cotton,0.7,0.0,0.0
Cotton,0.7,0.1,142.86
Cotton,0.2,0.1,500.0
Cotton,0.4,0.1,250.0
Cotton,0.3,0.1,333.33
Cotton,0.3,0.1,333.33
Cotton,1.4,0.2,142.86
Cotton,0.4,0.1,250.0
Cotton,0.22,0.05,227.27
Cotton,0.21,0.04,190.48
Cotton,0.21,0.04,190.48
Cotton,0.21,0.04,190.48
Cotton,0.16,0.02,125.0
Cotton,0.25,0.04,160.0
Cotton,0.23,0.03,130.43
Cotton,0.24,0.03,125.0
Cotton,0.12,0.01,83.33
Cotton,0.23,0.02,86.96
Cotton,0.24,0.03,125.0
Cotton,0.05,0.01,200.0
Cotton,0.05,0.01,200.0
Cotton,0.04,0.01,250.0
Cotton,0.07,0.01,142.86
Cotton,0.06,0.01,166.67
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.03,0.0,0.0
Cotton,0.01,0.0,72.0
Cotton,0.0,0.0,90.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.3,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.3,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.3,0.1,333.33
Cotton,0.4,0.1,250.0
Cotton,0.3,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.3,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.2,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.3,0.0,0.0
Cotton,0.4,0.1,250.0
Cotton,0.8,0.1,125.0
Cotton,0.8,0.1,125.0
Cotton,0.5,0.1,200.0
Cotton,0.6,0.1,166.67
Cotton,0.3,0.1,333.33
Cotton,0.2,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.1,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.03,0.01,333.33
Cotton,0.03,0.01,333.33
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.01,0.0,0.0
Cotton,0.0,0.0,0.0
Cotton,0.02,0.0,0.0
Cotton,0.0,0.0,0.0
